#aucune application ouverte par utilisateur
5000 1488
5000 1169
5000 704
5000 1077
5000 948
10000 3245
10000 1333
10000 1561
10000 1200
10000 1459
100000 14022
100000 14169
100000 14049
100000 13992
100000 14045
#Firefox, Dossier, Editeur de texte sont ouvertes
5000 1216
5000 1229
5000 1063
5000 867
5000 924
10000 2412
10000 2455
10000 1297
10000 1709
10000 2029
100000 14597
100000 14467
100000 13987
100000 14062
100000 14292
